id,target
113351,1
73310,1
32431,1
27939,1
22834,1
66098,1
85817,1
89027,1
42961,0
39814,1
109778,1
42678,1
74231,1
86563,1
23148,1
67262,1
65531,1
97531,0
39193,1
72710,0
77138,0
56847,1
30038,0
107800,0
99183,1
17752,1
62945,1
101546,1
38283,1
72946,0
93317,1
107128,1
113675,1
43673,1
86451,1
95541,1
42624,1
97261,1
39767,1
63963,1
60779,1
31089,1
97289,1
84101,1
51396,1
88280,1
16967,1
51889,1
104098,1
56395,0
100312,1
8212,1
94624,1
50899,1
49132,1
49473,0
72023,1
61831,0
59108,1
11102,0
35569,0
106775,0
5807,1
36017,0
90025,1
10603,0
73712,0
62858,1
91696,1
18471,0
44780,0
38420,1
36268,1
13455,0
28104,1
74825,1
48876,1
94897,1
26643,1
78583,0
74473,0
106316,1
78710,1
90703,0
107663,1
62346,1
34638,0
48218,0
22623,1
45478,1
54057,1
51818,1
17864,0
4711,1
112352,1
76188,0
38601,1
42264,0
39119,1
29193,1
82189,1
107567,1
31671,1
93055,1
86452,1
60443,1
58688,1
52426,0
23218,0
109483,1
102581,1
15141,1
53850,0
85607,1
21784,1
97523,1
110155,1
106865,1
94660,0
54506,0
61730,0
79027,0
81165,1
4653,0
102276,0
110422,1
13550,0
111797,0
43983,1
38697,0
17767,0
46733,1
49244,0
44268,1
59898,1
25315,0
102802,1
31520,0
97008,1
110868,0
72637,0
79075,0
94735,1
82545,0
21065,0
73852,1
109693,1
96087,1
51826,1
60968,1
88714,1
4958,1
1233,1
47758,1
18242,0
92172,1
112635,1
106002,0
13965,1
26907,1
40311,0
69288,0
42348,1
23572,0
65288,1
47042,1
95767,1
136,1
43660,0
17124,1
8008,1
100427,1
10438,0
32010,1
91541,1
20339,0
88088,1
49648,1
28887,1
61742,1
35599,0
13507,1
90364,0
47206,0
62540,0
101648,1
105767,1
5639,1
94517,0
79912,1
112293,1
59969,1
60395,1
290,1
36661,0
17407,1
50375,1
21702,0
46900,1
23938,0
32530,1
66575,1
110757,0
106540,1
35963,1
17027,0
32098,0
64917,1
79691,1
98691,1
28559,0
52718,1
89206,1
100572,0
47440,0
52019,0
66490,1
42687,1
30976,0
13808,0
22957,0
102693,1
2389,1
41374,1
53542,1
18247,1
113168,1
65568,1
75951,1
104288,1
71850,1
94802,1
87163,0
49779,1
14090,1
17037,1
4752,1
17801,0
34219,1
56323,1
42886,1
50806,1
111344,1
147,1
44491,1
51879,1
48823,1
84595,1
56859,1
16151,0
24866,0
26338,0
46296,1
5200,1
9719,0
48383,1
92327,0
71574,1
103221,0
70950,0
62211,1
15058,0
5534,0
44154,1
92541,1
49995,0
84898,1
13415,0
43224,1
32297,1
2542,1
19998,1
59143,1
58625,1
82465,1
10776,0
58879,1
18426,0
73094,0
70792,1
95223,0
86430,1
108530,0
76889,0
86614,1
33036,0
10403,1
38915,0
41271,1
48965,1
15047,0
46813,0
83247,1
63511,0
164,0
28857,0
93034,0
66194,1
90650,0
82217,1
20010,1
53002,0
58480,0
48475,1
41676,1
55680,1
66839,0
92450,0
24837,1
92385,0
36071,1
84826,1
90480,1
45366,1
25225,1
91666,1
1536,1
27871,1
33083,1
6429,1
56319,1
103914,1
5115,0
30462,0
72727,1
26277,0
68375,0
54014,1
110477,0
113929,1
12698,0
9600,1
97539,1
28811,1
36927,1
102727,1
21575,1
100396,0
78810,0
97201,0
47938,0
27329,0
62612,1
77430,1
428,1
77061,0
64929,1
93632,1
76994,0
51501,1
102643,0
76654,0
78202,1
14536,1
79617,1
62429,0
78740,1
43438,0
31760,1
86188,1
110061,0
74262,1
81054,0
37049,0
27821,1
99152,1
36404,1
107131,1
2080,0
29756,1
75590,1
24247,0
2326,0
60417,1
50884,0
72648,0
59591,0
77669,1
69750,1
87645,0
91623,0
88119,1
42378,1
92175,1
72156,0
54171,1
40034,1
109384,1
76582,0
88301,0
93042,1
54668,0
25116,1
79183,0
103528,1
74591,0
64037,1
66210,1
111775,1
76434,1
74033,1
68089,1
20589,1
57309,1
107829,1
30563,1
62918,1
88373,0
77734,1
3176,1
67151,1
30989,1
80415,1
33070,0
17227,1
91925,1
93068,0
35730,0
28482,1
98778,1
57712,0
67255,1
44899,1
78424,0
62905,1
105713,1
30964,1
102596,1
59733,1
17337,0
110092,0
59760,1
4057,1
6757,0
68762,1
8068,1
18888,1
70430,0
33208,0
85267,1
42095,0
53447,1
86148,1
47281,1
61374,1
4579,1
66110,1
43144,1
57543,1
24115,0
50852,1
91390,1
15904,1
34378,1
10085,1
27428,1
82411,0
15745,1
59872,1
16645,1
34298,1
61424,1
106293,1
107496,1
49414,0
27818,1
105047,1
26634,1
32573,1
9400,1
83685,1
47466,1
55417,0
58707,0
5539,0
23655,1
20021,1
83787,0
53607,1
22386,1
7090,0
33974,0
96790,1
90801,1
4945,1
65926,1
36432,0
13860,0
47102,0
82104,1
111660,1
24336,0
21817,0
78147,1
22998,1
11355,1
40640,1
102838,1
45841,0
21897,1
49445,1
33826,1
33795,1
96479,1
39060,0
29100,1
85656,0
21085,0
74096,1
80554,1
61659,1
55448,1
91711,0
24023,1
10061,1
20515,1
45218,1
34666,0
1983,1
29490,0
59783,1
67426,0
92681,1
97101,1
101131,1
61564,1
74390,1
100177,1
40848,0
111916,1
63921,1
4485,1
74959,1
9142,0
44574,1
49760,1
12393,1
6555,1
18790,1
43102,1
50302,1
27916,1
67190,0
6465,1
89275,1
71978,1
38578,1
92858,1
67527,1
40255,1
78895,1
100543,0
28345,1
11138,0
92056,0
110152,1
66227,0
92519,0
1093,1
16917,1
10842,1
46116,1
10589,1
3476,1
11777,1
23344,1
107228,1
16027,1
88302,0
48115,1
52612,0
43207,1
25596,1
81300,1
109331,1
6239,0
88867,1
21535,1
60711,1
112097,1
25979,0
78309,1
34981,0
97953,1
13501,1
15787,1
59298,1
84420,1
26278,0
27163,1
82421,1
34012,1
91931,1
71960,1
50878,1
43904,1
40502,1
23551,1
51374,0
6858,0
52533,0
32233,1
21241,1
14765,1
27506,1
36381,0
92264,1
12321,1
61231,0
62660,0
51734,1
17001,1
4005,1
60663,1
109858,0
94657,1
68528,1
16179,1
36929,1
66052,1
40031,1
51908,1
98278,0
10301,1
4196,1
80099,1
38946,1
80546,1
4341,1
66756,0
7720,1
53407,1
45112,1
22829,1
100688,1
90261,0
80444,1
96664,1
55571,1
30904,1
102974,0
92117,1
58183,0
31700,1
41287,1
2807,1
12204,0
105302,1
62722,1
61708,1
2293,1
96036,1
10177,1
61378,1
87587,1
57715,0
5590,0
82569,0
58959,0
46668,1
69676,0
66701,0
103174,1
95866,0
50971,1
81884,0
63910,1
67631,1
87231,1
62152,0
2488,1
62331,1
29155,1
9899,1
76022,0
38919,1
17693,1
46557,1
81282,1
113306,1
40421,0
76461,1
14270,1
8147,1
49101,0
106056,0
23526,0
79987,1
74492,1
97467,1
55246,1
92522,1
69391,1
66735,1
30897,1
22255,1
105139,0
24333,1
97899,1
68462,1
87290,1
72548,0
69150,0
99201,1
107769,1
42706,1
79911,0
59273,1
38678,1
34682,0
60123,1
87089,1
7621,0
18867,1
64694,1
102210,1
74600,0
51019,1
14312,0
27464,1
27965,0
43508,1
92310,0
75302,0
93769,1
111282,1
3497,1
74045,1
97246,1
84709,0
2622,1
69017,0
78027,0
112653,1
104068,1
35383,0
73706,0
110527,0
11340,0
3503,1
59832,0
86388,0
69283,1
50097,0
89067,1
13321,1
41780,1
101373,1
71933,1
49882,1
93743,0
87278,0
80557,1
51434,1
105785,0
73875,0
34313,0
17562,1
51438,1
87741,1
38582,1
38631,0
109762,1
106576,1
98502,1
35420,0
46751,1
29437,1
65913,1
58821,1
51718,1
35277,1
78271,1
72810,1
103691,1
20738,1
11883,1
31569,1
81608,0
83655,0
13310,1
12481,1
91995,0
93721,0
57608,0
84056,0
3105,0
23868,0
91912,1
55228,1
15761,0
34353,0
95203,0
50596,1
51135,1
13677,1
74418,1
341,1
74723,1
37622,1
91822,0
9361,1
40021,1
104579,1
45315,0
86193,0
6352,1
32989,1
10739,1
90500,1
51968,0
71503,1
13644,1
75688,1
103663,0
104467,1
45807,1
61525,1
46111,0
35161,1
6502,1
81464,0
60780,0
95805,1
91346,1
60479,1
87451,0
99809,1
38838,1
67406,1
28666,1
31843,0
15184,1
53001,0
82828,1
112762,0
77817,1
21477,1
92354,1
100710,1
29187,1
7898,1
78958,1
97967,1
108723,1
26222,0
47558,1
80436,1
89007,1
67048,0
7034,0
19703,1
105996,1
83710,0
38408,1
58649,1
6090,0
46856,1
108087,1
41633,0
87941,1
87182,1
94087,0
106960,1
21540,1
5604,0
86040,1
93193,1
1729,0
54183,1
41426,1
114004,1
12434,0
81553,1
75082,1
19004,1
77513,1
76711,1
10462,1
21665,1
11570,0
60408,0
59574,1
84727,0
35722,1
33129,0
71992,0
36157,0
5641,0
32702,0
35989,1
60675,0
112819,1
97924,1
101505,1
28706,1
60244,1
12683,1
91719,1
7155,1
29396,1
33472,1
53341,1
1071,1
84423,0
87422,1
40746,1
44255,1
35520,0
28629,1
17463,1
110231,1
81995,1
54483,1
108583,1
91180,1
101869,1
72783,0
101763,1
108824,1
70623,0
108599,1
78312,1
18424,1
109005,1
100256,0
55297,1
60337,1
52129,1
3033,1
99715,1
37082,0
89649,1
8132,1
18234,0
21082,1
20876,1
113358,0
33346,1
15877,1
46440,1
26542,1
25215,1
66680,1
112244,1
43350,1
13202,0
108680,0
41354,1
68607,1
55350,0
38897,1
17721,1
10060,1
18671,1
40009,0
81224,1
19100,1
62340,1
83397,0
86858,1
23776,1
73578,1
110994,1
59982,1
49621,1
58945,1
19938,1
111080,1
105573,1
65274,1
103946,1
105397,1
51814,1
55044,0
86541,1
113744,1
31298,1
18893,0
30454,1
7198,1
65145,1
87002,0
36458,1
52466,1
8566,1
35528,0
4136,0
87412,0
58335,1
76037,1
75977,1
7393,1
70250,1
25513,1
97096,1
4873,1
105945,1
22553,1
5061,1
6354,1
95800,1
92153,1
98084,1
96685,1
50933,1
82108,0
41454,1
72756,1
88285,1
73806,1
32251,1
7834,0
74237,1
50068,0
17376,0
77549,0
38143,1
45016,1
49727,1
102777,1
100999,1
2232,0
69222,0
19958,1
60914,1
62582,0
107386,1
8649,1
88097,1
9450,1
102819,1
99073,0
68465,1
81825,1
16693,1
97678,1
29261,1
32259,0
98671,0
31615,1
9270,0
30041,0
79369,1
80684,1
73366,0
94780,1
77421,1
68842,1
9495,0
107709,1
87458,0
45313,1
85711,1
103785,1
72884,1
103696,1
39623,1
71191,1
37795,1
93440,0
113959,1
79893,1
64737,0
71703,1
83646,0
96770,1
80691,1
46851,1
40109,1
12803,0
94189,0
71922,1
15978,0
56260,1
9704,1
60674,1
87244,1
30385,1
7875,1
12958,1
80184,0
106754,1
49066,0
52254,1
79239,1
51381,1
78764,0
35398,1
17838,1
65236,1
10143,1
110199,1
94124,1
18263,1
44361,1
105632,0
1422,1
29154,0
57695,1
79933,1
55027,1
42664,1
9567,1
55527,1
25275,0
86169,0
33545,0
46862,0
76397,1
89851,0
111571,0
80480,0
78946,0
39345,0
69209,1
79833,0
76371,1
66518,0
40922,0
236,0
28693,0
26054,0
9675,0
5687,0
83264,1
60667,0
27689,1
15902,1
89052,0
12544,0
39693,1
3599,0
96423,1
68916,1
33283,1
16932,1
96839,1
4918,1
45751,0
87716,0
13396,1
13766,1
62755,1
53661,0
19173,1
4758,0
10043,1
1590,0
87284,1
107971,1
93871,1
15360,1
91969,1
91058,1
20692,1
85547,0
48087,0
113471,1
52010,1
49939,1
89014,1
82601,1
302,0
6416,1
82455,1
55248,1
33578,0
65337,0
15296,1
78177,1
39690,0
66388,1
49199,1
65787,0
17024,1
44540,1
64447,1
62842,0
4231,1
104759,0
105976,1
80420,0
53750,0
55719,1
40943,0
79130,1
33411,1
89129,1
65441,0
71944,0
10008,0
16325,0
96439,0
19447,1
18845,1
113625,1
88950,1
29886,1
70653,0
44102,1
106159,1
60314,0
84348,1
5521,1
14935,1
92983,0
16,1
19791,1
29861,1
20913,1
45386,1
59584,1
38763,0
83244,0
76435,1
39963,0
70567,0
56820,1
36048,1
16958,0
65136,0
46914,0
18129,0
83081,1
107585,0
111822,0
76561,0
63477,1
66001,0
26525,1
33652,1
34453,1
109528,0
26569,1
9837,1
30828,1
34982,1
65588,1
54110,1
29056,0
64632,1
30937,1
35121,0
42484,0
59090,1
110611,0
103664,1
63093,1
2863,1
87884,1
50642,1
22075,1
21970,1
82919,0
63269,1
7032,1
51916,1
23021,0
21039,1
6303,1
100473,1
45684,1
33128,1
87887,0
100721,0
48587,0
88150,1
63474,1
102888,1
89557,1
93831,1
99304,1
46016,1
100356,0
86076,1
86161,1
26820,1
18145,1
88100,1
75987,0
84693,1
20809,1
15984,1
7952,0
31250,1
50298,1
70910,1
35222,1
1643,1
35534,0
59902,0
93724,1
110243,0
76200,1
8693,1
58949,1
78242,0
84928,1
69530,1
110804,1
40661,1
37520,1
22733,0
75771,1
57348,1
101629,0
43456,1
57313,0
16809,1
26138,1
30102,1
96293,1
105517,1
77780,1
92229,1
23524,0
49082,0
3874,0
45266,1
51279,1
5833,0
88258,1
38517,1
98284,1
4992,0
56045,0
35642,1
60315,1
94142,0
54978,1
34393,1
87327,1
41880,1
35799,1
20251,1
110833,1
92303,1
109996,0
87985,1
12584,1
68611,1
61344,1
55785,1
65727,0
108983,0
20189,0
96868,1
47791,1
17872,1
105993,0
17160,1
68248,0
55869,1
111646,1
108339,0
47401,0
39715,1
93180,1
39567,1
113596,1
43099,0
52582,1
55335,0
80118,0
17600,1
27529,0
100094,1
45173,0
31695,1
113349,1
14089,1
45104,0
23962,1
53054,1
59652,1
18208,0
7132,0
32607,1
73940,1
13649,1
28120,0
20448,0
43417,1
60087,1
74906,1
105899,1
17573,1
112807,1
43524,1
200,0
31388,1
31080,1
91799,1
13589,1
11068,1
52817,1
39038,1
19322,1
10047,1
22193,1
88961,0
8134,0
6334,1
75345,0
38884,0
12574,0
1329,1
98168,0
17667,0
106951,0
51580,1
87101,0
68228,1
106082,1
30951,1
11765,0
6912,1
105164,0
105697,1
75758,1
48367,1
50483,1
13883,1
29052,0
1018,1
60868,0
63938,0
516,1
4569,1
93940,0
55800,1
98318,1
27733,1
34686,0
109182,1
77597,1
81823,1
44522,1
15157,1
74180,1
95507,1
48133,1
23150,1
89268,1
60281,1
16005,1
67914,1
14060,1
30919,0
104544,0
104490,1
76402,1
70387,0
3678,1
64429,1
111644,1
105927,1
26273,0
98645,1
54107,1
2139,1
65051,1
36616,0
3740,1
60377,0
45634,1
109965,0
28293,1
17207,1
38671,1
72379,1
97405,1
58570,0
84297,1
89561,1
18964,1
43846,0
20632,1
64873,0
71743,1
25175,0
77948,1
87753,0
33079,0
21143,1
4766,1
88866,1
41578,1
31970,1
5399,1
98824,1
13348,1
39697,1
92236,0
94330,1
84694,1
87698,1
100470,1
45103,1
72685,1
5918,0
68136,1
111025,1
46674,1
83274,1
99962,0
87824,1
49470,1
43302,0
113733,1
46199,1
89388,0
29837,0
65200,1
28754,0
22223,1
53533,1
7291,1
102057,1
12384,1
31660,1
87309,1
97399,1
86085,1
19711,0
92717,1
93772,1
96722,0
34553,1
77295,0
48773,1
2067,0
51338,1
56953,1
99027,1
96592,1
32333,0
69631,1
83613,1
5032,0
108791,1
74715,1
97171,1
32857,1
24375,1
13720,1
84962,1
4219,0
43185,1
65702,0
52100,1
102752,0
19211,0
105719,0
96577,0
103166,0
79994,1
83735,1
56828,1
30386,1
22568,1
2130,1
27548,0
64651,0
62388,1
9386,0
87688,1
80565,1
60491,0
24943,0
54669,1
46151,1
57650,1
51037,0
30289,0
72883,1
40418,1
40623,1
832,0
23785,1
10914,1
24711,1
51061,0
9557,1
103474,0
61289,1
89256,1
90600,0
5985,1
4551,1
487,1
98329,0
35407,0
94114,0
80732,1
21272,1
105201,1
102200,1
100487,1
43210,1
35335,1
24806,1
63196,1
87990,1
40501,1
69468,1
46048,0
55485,0
57118,1
31629,1
75040,1
57320,1
5212,0
34952,0
46321,0
9667,1
48266,1
73283,1
54792,0
50081,1
111152,1
78161,1
23870,1
55891,1
23327,0
53873,1
99492,1
79524,0
82312,0
82550,1
46419,1
101751,1
66049,1
77573,1
58089,1
106639,1
32461,1
101465,1
80604,1
33025,0
109164,1
62696,1
15725,1
90026,0
101212,0
73188,1
81496,0
2151,1
112052,1
100464,1
40464,1
73065,1
85418,0
6885,0
50992,0
75547,1
45020,1
19296,0
56490,1
15797,1
30635,1
29586,1
45183,1
20306,1
19455,0
68888,0
79135,1
50833,0
52082,1
12249,1
84260,0
63072,0
29759,0
45819,1
56936,1
11372,0
104794,0
50372,0
73825,1
64852,1
73845,1
81651,1
26887,0
68863,1
69462,1
47197,0
74793,0
37307,1
31350,1
92145,1
44009,0
60741,1
91651,1
29110,0
33048,1
38017,1
81983,0
28230,0
112603,1
26518,1
67156,1
13836,1
22273,1
34486,1
80897,0
36988,0
65895,0
19261,1
104643,0
39897,1
99175,1
20238,1
96570,1
25274,0
93975,0
85849,0
35430,1
110675,1
30398,1
40238,1
55981,1
3210,1
108322,1
69055,1
82770,1
62073,1
80080,1
86120,1
22024,1
64813,1
83955,0
49242,1
67678,1
39605,0
80276,0
73041,1
26024,0
54599,1
108235,1
45780,1
51304,0
483,1
18398,0
39625,0
676,1
59934,0
6688,1
39125,0
22920,0
31171,1
60725,0
89302,1
52769,1
39158,1
80503,0
83890,0
72818,1
1509,1
58426,1
109515,1
94381,0
26916,1
11168,1
94931,0
17754,1
55709,0
41703,1
107832,1
72193,0
50701,0
39834,1
103626,1
8455,1
48156,0
37996,1
111678,1
24947,1
62365,0
101748,0
102771,0
90384,1
19244,0
82495,1
22554,0
42495,1
92615,1
104499,1
113755,0
7523,0
80548,0
61489,0
93886,0
16751,1
14673,1
83209,0
5686,0
59924,1
25426,1
80983,1
81870,1
77983,1
23927,1
16231,0
107917,1
42485,0
50941,0
34951,1
83357,0
90590,1
43626,0
64977,0
17117,1
104024,1
7356,1
80582,1
34912,1
3056,1
29217,1
86356,1
47245,1
83833,1
57612,0
10142,0
60817,0
103363,1
28047,0
29122,1
112838,1
59060,1
26545,0
67945,1
38453,0
54631,1
109353,0
44917,1
23734,1
93434,1
75124,1
36276,1
77725,1
25453,1
22552,0
53684,1
13274,1
30756,1
65931,1
93004,1
83236,0
37313,1
112934,1
9580,1
100897,1
24069,1
75321,1
55626,1
78742,1
66453,0
6368,0
45198,0
44667,0
94864,0
38411,0
55551,0
1727,0
79807,1
90326,1
42449,0
446,0
105305,1
109410,1
51123,1
79398,1
63833,0
80814,1
90583,0
67007,1
80215,1
15790,1
96831,0
90167,0
14929,1
15783,1
46209,1
53645,0
4894,1
48241,1
29410,0
19183,1
1390,1
14320,0
11022,0
29899,0
98838,1
105576,1
1183,0
102037,1
10196,0
26207,0
67752,1
16783,1
10471,1
11067,1
29954,1
5473,1
43674,0
73464,1
30256,0
40361,0
78884,0
22242,1
25555,0
24154,1
57437,0
42266,1
111290,0
52657,1
82642,1
53256,1
80655,0
65056,0
46281,1
47167,1
46358,1
53306,1
5224,1
74341,1
39539,1
60901,0
73615,0
10665,1
72331,1
43717,1
39889,0
79396,1
47830,0
12654,1
43478,1
98264,1
109465,0
49121,1
32588,1
37603,1
69839,1
101076,1
59437,0
60057,1
31044,0
53429,0
18812,0
21105,1
70675,1
26507,0
108999,1
58170,1
61320,1
75273,1
6991,1
53068,1
48318,1
89549,1
68667,1
22518,0
79834,1
36222,0
100664,1
68078,0
45505,1
72929,0
93868,1
60356,1
91582,0
2929,1
27746,1
31561,0
109915,1
5936,0
52696,1
8192,0
112339,1
89096,1
77101,1
65628,0
92751,1
113945,0
75441,1
82744,0
107849,1
42790,1
84849,1
16272,0
61920,1
107133,1
59110,1
31912,1
98243,0
61263,1
52443,1
53165,1
58721,1
9553,1
96290,1
94702,1
100589,1
4516,1
33610,1
100052,1
25217,1
44211,1
111740,1
40764,1
67677,0
68920,1
13488,0
109074,1
57722,1
5606,0
31342,1
86906,0
104843,1
33730,1
40203,1
12366,0
57451,1
23751,1
63377,0
103768,1
53804,0
35526,1
5671,0
113995,0
50554,0
7820,0
15980,0
113023,1
94448,1
32691,0
26836,1
48144,0
19551,1
10323,0
34277,0
43857,0
32561,1
98134,1
52415,0
19852,1
58731,1
90752,0
63317,1
46782,1
9679,1
52592,1
71813,1
18246,1
73585,0
50543,1
14530,0
51226,1
52518,1
25886,0
48794,1
50787,0
56592,0
85046,0
97674,0
97594,1
95350,1
73349,1
94677,0
100274,1
76937,0
111326,1
26753,1
84239,1
37527,1
15273,1
40506,1
26756,1
2470,1
2825,1
39982,1
49326,1
95768,1
38070,1
4473,1
25258,0
78797,0
88158,1
26409,1
55074,1
12565,1
102053,1
24119,1
16628,0
30313,1
57389,1
68889,0
38137,1
84724,0
26101,1
9803,1
91288,1
50860,1
79194,0
41865,0
111451,1
109813,0
28921,1
22686,1
46908,1
73335,0
85,1
107803,1
69370,0
59496,1
12430,0
108632,1
12953,0
28951,1
35155,0
98443,0
99155,1
69251,1
36457,1
112548,0
54001,1
85589,0
19327,1
74163,0
82260,1
40323,1
13289,1
63184,0
46982,1
33914,0
20842,1
77330,1
46418,1
21013,1
94763,1
61571,1
44050,1
91767,1
22496,1
56516,0
14800,1
10579,1
44479,0
12151,1
29084,0
14949,1
54713,0
74688,1
24484,1
6339,1
104409,0
44504,1
23116,1
62870,1
35159,0
2673,1
111951,0
1096,1
2688,0
24456,1
22398,0
99209,1
104592,0
59624,1
4611,1
39868,1
45070,1
67496,0
72738,0
93360,0
32462,0
56794,0
110865,0
89708,1
98532,1
26000,1
10959,0
8905,1
84384,1
108947,1
54805,0
80336,0
43404,1
57714,1
58986,0
28012,0
92473,1
93278,0
99056,1
28851,1
2164,0
54528,1
55791,1
23889,1
50582,1
59876,1
65271,1
82767,1
78955,0
23447,1
55258,0
85291,0
44534,1
59714,1
36140,1
93449,1
4903,1
16539,0
43113,1
6742,0
101281,1
70485,1
94932,1
69509,1
7674,0
7725,0
55168,1
28328,0
92462,1
93396,0
70106,1
108178,1
98033,0
90466,1
42005,1
71456,1
542,0
103712,1
79340,0
9328,1
22951,1
35715,1
9856,0
85109,1
13029,1
89475,1
1774,1
105959,1
93554,0
98574,1
110206,0
13784,1
41423,1
21509,1
55788,1
30036,1
89383,1
14925,1
84885,0
89960,0
37667,1
85423,0
66883,1
91389,1
5146,1
10130,0
50527,1
39090,1
94430,1
64679,1
86012,1
53867,0
27626,1
78421,0
96503,0
101850,1
113587,1
15463,1
85390,1
23255,1
69634,1
75412,1
55487,0
87963,1
106436,1
61379,1
37581,0
95472,0
31501,1
86202,1
44186,1
32184,0
87381,1
10761,0
46510,1
12785,1
26128,1
55961,0
34880,1
78028,1
39658,1
70258,1
39258,1
23594,1
52351,1
88869,0
97237,1
108502,0
35626,1
87095,1
40824,0
22084,1
43989,0
12524,1
74278,1
81551,1
24061,0
108901,0
33822,1
69490,0
104057,1
12551,0
70674,1
36438,0
41322,1
104390,1
98481,1
32642,1
77844,1
95606,1
39675,1
32241,1
91861,1
97374,1
101867,1
114019,0
104709,1
3985,1
102181,1
20186,1
60143,1
49388,0
37021,1
68838,1
23550,0
15717,1
94905,1
80740,1
103060,1
38630,1
72253,1
83851,1
100439,1
23090,0
34845,1
66630,1
70102,0
97068,0
44350,1
77246,1
88894,0
67122,1
33909,1
1491,1
48418,1
99453,0
39149,1
42447,0
14893,1
44158,0
27703,0
100816,1
110143,0
21892,1
59770,1
20109,1
40593,1
61761,0
71412,1
24987,1
51664,0
92491,1
24577,1
1435,0
67627,1
107143,1
110590,0
9161,0
29766,1
58725,1
24871,1
41475,0
83945,0
96252,1
17929,1
44723,1
45792,1
104133,1
108676,1
8697,0
50328,1
82107,1
82400,1
31051,0
40900,0
19799,1
4654,1
111322,1
29336,1
34738,1
98268,0
26697,1
52327,1
81360,1
30359,0
106418,0
104602,1
106988,1
27056,1
101736,1
65668,1
56049,1
1608,0
12136,1
35058,1
94230,0
63565,1
67654,1
105225,1
106114,1
76249,0
42158,1
100091,1
96696,1
27537,1
4828,1
21185,1
97404,1
2928,1
73998,1
14629,1
104330,1
14539,1
44167,1
73637,1
28097,1
110879,0
52586,1
35350,1
44651,1
76934,0
6859,0
26671,1
54625,1
27103,0
76264,1
99220,1
34549,1
82603,1
68497,1
37793,0
15798,0
26260,0
113666,0
34026,0
91420,0
55597,1
26902,0
98324,1
6078,1
75566,1
94016,1
21690,1
9192,1
49350,1
24372,0
39280,0
88970,1
1350,1
9703,0
65779,0
63536,1
29615,1
83770,0
108,1
58580,1
63284,1
13615,1
107877,0
19709,1
18367,1
42769,1
37465,0
4910,1
91132,0
29796,0
53305,1
72764,1
11469,1
79703,1
86765,1
60927,1
58892,1
76250,1
3841,1
54364,1
105088,1
62960,1
36551,0
48229,1
21848,1
46168,1
100564,1
87768,1
65434,1
5193,0
16496,0
62947,0
47683,1
92305,1
52542,0
13476,0
71548,0
19661,1
82731,1
110325,1
11607,1
52006,1
50588,0
37422,0
70169,0
79472,1
7359,0
99286,1
59267,1
112923,0
105463,1
9077,0
70999,1
64423,1
74585,0
17975,1
42207,0
90338,1
60590,0
52524,1
48958,1
34118,1
18905,0
100801,1
680,1
52991,1
55212,0
99934,1
76577,0
92184,1
18749,0
88461,0
104532,1
66540,1
738,0
10585,1
63507,1
69789,1
107785,1
31906,1
63358,1
38117,1
6851,1
35558,1
24389,1
24967,1
107533,0
30532,1
95498,1
15124,1
26341,1
28391,0
62752,1
15617,1
108500,0
36575,1
79997,1
48069,1
36851,1
6454,1
17863,1
51801,0
75234,0
9884,1
103809,1
45900,1
89954,1
95072,1
11441,1
52310,0
76439,1
39342,1
108394,1
85434,1
105589,0
36304,0
41674,0
35653,1
50949,1
75957,1
96447,0
68867,0
66417,1
56132,0
32171,1
6622,0
85053,1
83826,1
41996,1
99558,1
95185,1
97720,1
45855,1
96424,1
102131,1
105970,1
97415,1
8026,1
82025,0
84393,0
91594,1
21504,1
36444,1
32188,1
24472,1
56728,1
81634,1
68641,0
97223,1
41869,1
70692,1
64337,1
26441,1
40898,1
99168,1
50576,0
40709,0
93478,1
78860,1
65831,1
44505,1
34319,0
26724,0
28234,1
49706,1
44872,1
9180,1
47581,0
96009,1
20215,1
22083,1
52758,1
104243,1
30920,1
21852,0
11248,1
24382,0
9863,1
74680,1
36672,1
61556,1
64857,1
48183,0
30220,1
6737,0
87647,0
72012,1
28607,1
23190,0
87638,0
19753,1
57670,1
66664,1
54005,0
75019,1
108001,0
27160,1
64416,1
97698,1
66044,0
11239,1
112307,1
39029,0
104044,1
52030,0
49285,1
33195,0
8798,0
19316,0
80303,1
61401,1
24831,1
73554,1
31903,1
79447,1
69194,0
22817,1
13343,1
67851,1
30004,1
20367,0
19217,0
22944,1
76051,1
36498,1
14131,0
81518,0
72660,1
38554,1
93691,1
4512,1
27649,1
73380,0
5453,0
37072,0
96687,1
9646,1
13389,1
96227,1
83846,0
46731,1
84390,1
10,1
66361,1
64854,1
112231,1
15337,1
37649,0
67765,1
29650,0
21441,1
54333,1
81037,0
56999,1
29676,1
39991,0
89506,1
78917,0
14922,0
58312,1
27717,1
6043,0
100791,1
52950,0
64327,1
64002,1
33899,0
50517,1
16737,0
14508,0
21094,1
59612,1
60312,0
5396,1
18425,1
76808,1
62908,1
27270,0
60374,1
41912,1
26140,1
58539,1
80672,1
63673,1
11470,1
50434,0
33848,0
111041,0
108954,0
4961,1
111748,1
84453,1
86998,1
44895,1
15630,1
47771,0
42557,1
36152,1
64998,1
91928,1
3893,0
85194,0
57569,1
100523,1
76340,1
58278,0
53531,0
49476,0
109642,0
3571,1
17909,1
24920,1
80269,1
77183,1
41350,0
49219,1
63984,1
69147,0
71979,0
48544,1
81441,1
